time,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres,tsun,wdir
2021-09-11,19.7,16.8,24.1,1.8,0.0,7.6,25.9,1015.5,204.0,227.0
2021-09-12,18.4,15.0,22.4,0.0,0.0,9.0,25.6,1016.5,102.0,247.0
2021-09-13,16.3,11.2,20.3,0.0,0.0,10.4,29.9,1018.4,306.0,296.0
2021-09-14,16.3,9.4,22.3,0.0,0.0,7.2,22.3,1018.4,666.0,95.0
2021-09-15,18.4,14.2,24.1,11.1,0.0,10.4,37.4,1012.5,150.0,131.0
2021-09-16,17.7,16.0,19.9,0.2,0.0,15.1,38.5,1012.5,60.0,262.0
2021-09-17,15.2,13.3,17.3,0.0,0.0,18.0,41.8,1013.2,6.0,285.0
2021-09-18,14.2,12.4,18.0,0.2,0.0,15.5,41.4,1016.1,18.0,338.0
2021-09-19,13.1,11.1,15.5,0.0,0.0,11.2,24.1,1018.7,54.0,32.0
2021-09-20,12.9,10.6,15.7,0.0,0.0,6.8,18.4,1022.1,24.0,10.0
2021-09-21,13.0,11.0,16.3,0.7,0.0,11.9,34.9,1026.4,120.0,305.0
2021-09-22,14.0,10.9,17.9,0.0,0.0,13.0,34.2,1025.2,138.0,298.0
2021-09-23,15.0,10.0,19.8,0.7,0.0,19.8,67.0,1013.8,186.0,242.0
2021-09-24,15.3,12.3,17.6,0.0,0.0,19.4,49.0,1013.1,198.0,268.0
2021-09-25,17.7,13.1,21.1,0.0,0.0,10.8,29.2,1015.9,36.0,242.0
2021-09-26,18.9,12.5,24.7,0.0,0.0,9.4,28.4,1017.9,414.0,127.0
2021-09-27,18.0,15.0,20.7,0.0,0.0,7.6,17.3,1017.3,6.0,144.0
2021-09-28,15.7,10.7,18.3,0.3,0.0,10.4,31.3,1021.7,42.0,272.0
2021-09-29,13.9,9.8,16.8,15.0,0.0,10.1,37.1,1018.2,72.0,138.0
2021-09-30,11.7,8.2,16.7,0.0,0.0,14.0,39.6,1024.3,330.0,219.0
2021-10-01,12.7,7.0,18.9,0.0,0.0,11.2,32.0,1021.4,570.0,158.0
2021-10-02,14.8,9.7,20.2,0.0,0.0,10.1,29.2,1013.2,414.0,166.0
2021-10-03,18.1,13.9,24.7,0.2,0.0,13.3,38.2,1008.5,144.0,149.0
2021-10-04,14.8,13.3,17.8,0.3,0.0,7.9,27.0,1017.6,0.0,245.0
2021-10-05,13.1,11.2,14.8,5.1,0.0,9.7,24.8,1011.0,0.0,122.0
2021-10-06,13.2,7.7,16.2,0.0,0.0,9.0,24.5,1017.0,294.0,192.0
2021-10-07,12.0,5.1,19.0,0.1,0.0,4.3,15.8,1028.5,606.0,50.0
2021-10-08,11.9,6.1,16.7,0.0,0.0,11.5,26.6,1032.7,528.0,70.0
2021-10-09,9.2,4.1,15.5,0.0,0.0,12.6,32.0,1033.6,606.0,95.0
2021-10-10,8.0,1.4,15.0,0.0,0.0,7.9,27.0,1028.9,582.0,120.0
2021-10-11,8.8,2.6,14.4,1.4,0.0,10.8,35.3,1021.4,288.0,236.0
2021-10-12,9.1,5.3,13.2,0.0,0.0,17.6,45.4,1015.5,288.0,289.0
2021-10-13,8.2,4.1,12.5,1.4,0.0,13.0,29.5,1021.1,396.0,278.0
2021-10-14,11.0,8.6,13.1,1.8,0.0,11.9,26.6,1019.8,0.0,240.0
2021-10-15,10.9,7.2,13.6,1.7,0.0,16.2,45.7,1014.6,78.0,235.0
2021-10-16,9.3,5.9,13.0,0.8,0.0,10.1,25.2,1021.1,102.0,258.0
2021-10-17,10.0,6.7,12.5,1.1,0.0,10.4,31.0,1020.6,48.0,240.0
2021-10-18,11.9,9.2,16.3,0.0,0.0,8.3,26.3,1023.7,186.0,227.0
2021-10-19,12.8,8.4,16.7,0.1,0.0,11.2,32.0,1018.9,132.0,190.0
2021-10-20,16.0,13.1,19.5,1.2,0.0,16.9,42.5,1006.5,66.0,206.0
2021-10-21,13.0,7.0,17.4,1.4,0.0,27.0,81.0,996.9,60.0,226.0
2021-10-22,7.5,6.0,10.5,3.7,0.0,23.0,60.1,1009.9,0.0,248.0
2021-10-23,7.6,4.6,11.5,0.0,0.0,16.6,44.3,1024.5,372.0,264.0
2021-10-24,7.6,3.3,12.7,0.0,0.0,8.3,29.2,1028.5,540.0,163.0
2021-10-25,6.7,1.9,11.1,0.0,0.0,7.9,25.9,1020.8,318.0,172.0
2021-10-26,9.9,4.6,14.1,0.0,0.0,8.3,28.1,1020.0,24.0,215.0
2021-10-27,12.5,10.2,14.2,0.0,0.0,11.9,27.0,1023.0,60.0,212.0
2021-10-28,11.3,7.1,16.7,0.0,0.0,9.0,24.5,1020.9,516.0,159.0
2021-10-29,9.2,4.2,14.9,0.0,0.0,8.6,22.0,1014.3,516.0,148.0
2021-10-30,10.3,5.1,15.2,0.0,0.0,9.7,29.5,1009.8,432.0,152.0
2021-10-31,13.4,10.2,18.2,0.0,0.0,11.2,33.1,1008.5,468.0,163.0
2021-11-01,10.4,8.1,12.7,1.2,0.0,10.1,26.6,1002.8,0.0,172.0
2021-11-02,9.5,6.4,11.8,0.0,0.0,6.8,16.6,1001.4,6.0,178.0
2021-11-03,7.1,2.2,12.0,0.0,0.0,7.2,19.4,1003.7,108.0,142.0
2021-11-04,7.0,6.2,8.9,38.6,0.0,18.7,64.4,999.1,0.0,355.0
2021-11-05,8.3,6.5,9.9,0.0,0.0,17.3,38.2,1017.0,0.0,265.0
2021-11-06,9.2,6.9,11.7,0.0,0.0,15.8,36.4,1024.1,30.0,232.0
2021-11-07,8.4,7.1,10.8,6.1,0.0,18.7,48.2,1011.9,24.0,228.0
2021-11-08,8.8,7.2,10.9,0.7,0.0,15.1,36.0,1019.0,12.0,262.0
2021-11-09,8.5,4.4,11.7,0.0,0.0,7.9,18.4,1028.3,126.0,208.0
2021-11-10,5.2,0.3,9.1,0.0,0.0,5.4,20.9,1026.0,432.0,176.0
2021-11-11,5.6,0.1,9.7,0.2,0.0,6.1,20.5,1024.2,324.0,218.0
2021-11-12,7.0,3.0,8.5,0.0,0.0,10.1,33.1,1020.6,0.0,165.0
2021-11-13,4.9,2.8,8.8,0.0,0.0,7.6,24.8,1015.6,150.0,148.0
2021-11-14,6.1,5.0,7.3,0.0,0.0,9.7,32.8,1024.8,36.0,70.0
2021-11-15,5.6,5.3,6.0,0.0,0.0,12.6,27.0,1029.3,0.0,82.0
2021-11-16,6.2,4.9,7.9,0.0,0.0,10.4,24.1,1023.8,12.0,115.0
2021-11-17,5.8,4.4,7.7,0.0,0.0,12.6,32.0,1019.7,0.0,235.0
2021-11-18,8.1,6.0,10.2,3.1,0.0,16.6,40.0,1023.2,0.0,249.0
2021-11-19,11.6,9.7,12.7,0.0,0.0,21.2,43.9,1022.7,0.0,266.0
2021-11-20,11.1,9.8,11.9,0.0,0.0,18.7,38.2,1020.0,0.0,262.0
2021-11-21,8.0,3.6,9.9,1.4,0.0,11.9,32.4,1010.3,0.0,257.0
2021-11-22,3.9,0.6,6.6,0.2,0.0,13.7,30.6,1022.8,318.0,331.0
2021-11-23,5.0,0.4,7.1,1.4,0.0,12.6,28.1,1026.2,0.0,250.0
2021-11-24,6.9,5.9,7.8,0.3,0.0,9.4,21.2,1022.1,0.0,241.0
2021-11-25,4.5,3.4,5.9,0.0,0.0,11.2,28.4,1009.5,18.0,199.0
2021-11-26,4.4,2.1,6.2,0.0,0.0,10.8,28.4,998.7,156.0,200.0
2021-11-27,1.9,0.5,3.6,4.9,0.0,9.7,26.6,992.9,30.0,148.0
2021-11-28,1.9,-0.2,5.2,1.2,0.0,6.5,19.8,996.9,402.0,194.0
2021-11-29,2.4,1.6,3.6,1.1,0.0,13.3,31.7,1002.8,6.0,286.0
2021-11-30,3.4,1.1,6.2,7.1,0.0,22.7,73.4,999.7,0.0,261.0
2021-12-01,5.9,2.3,8.9,4.3,0.0,17.6,68.0,992.9,0.0,207.0
2021-12-02,2.3,-1.5,6.1,0.0,0.0,25.2,76.7,996.7,318.0,273.0
2021-12-03,1.0,-2.0,3.9,0.7,0.0,16.2,39.6,1007.3,204.0,228.0
2021-12-04,1.5,0.5,2.3,2.9,0.0,12.2,30.2,1000.7,0.0,166.0
2021-12-05,0.7,0.3,1.2,0.3,10.0,7.6,23.0,1004.9,0.0,76.0
2021-12-06,0.8,-0.3,2.0,0.0,0.0,8.6,23.8,1015.1,0.0,60.0
2021-12-07,-0.4,-1.6,0.2,0.0,0.0,14.0,30.2,1012.3,0.0,121.0
2021-12-08,-0.1,-1.0,1.2,0.0,0.0,18.4,38.2,1006.4,0.0,118.0
2021-12-09,-1.1,-1.7,-0.7,2.9,0.0,9.4,26.3,1006.3,0.0,114.0
2021-12-10,-0.2,-1.2,0.6,1.5,40.0,6.8,19.4,1000.8,0.0,125.0
2021-12-11,-0.7,-1.9,-0.1,0.0,20.0,6.8,18.7,1014.1,0.0,199.0
2021-12-12,1.0,-1.8,5.3,0.3,10.0,8.3,21.2,1023.2,0.0,194.0
2021-12-13,7.1,5.2,9.4,1.9,0.0,6.8,19.4,1025.9,0.0,231.0
2021-12-14,7.5,7.0,8.4,0.6,0.0,9.7,23.4,1026.2,0.0,238.0
2021-12-15,8.7,7.7,9.9,0.0,0.0,11.2,28.8,1029.0,0.0,243.0
2021-12-16,7.6,5.4,9.5,0.1,0.0,16.6,34.6,1033.5,96.0,287.0
2021-12-17,5.4,4.7,6.1,0.0,0.0,18.0,35.6,1037.1,0.0,314.0
2021-12-18,6.0,4.8,7.8,0.2,0.0,15.5,42.8,1033.6,0.0,289.0
2021-12-19,6.0,1.5,7.3,6.2,0.0,24.8,51.8,1021.8,0.0,303.0
2021-12-20,1.4,-0.7,3.1,0.1,0.0,13.7,34.6,1024.9,252.0,306.0
2021-12-21,0.7,-0.5,1.4,0.0,0.0,7.9,18.0,1026.9,0.0,298.0
2021-12-22,-0.5,-3.1,1.6,0.0,0.0,7.6,24.8,1027.0,336.0,212.0
2021-12-23,-1.1,-3.6,1.2,7.6,0.0,9.7,25.6,1011.5,0.0,172.0
2021-12-24,2.0,-5.3,5.8,5.8,0.0,15.8,42.5,1000.5,0.0,281.0
2021-12-25,-5.5,-8.9,0.1,0.0,0.0,4.3,19.4,1013.8,396.0,298.0
2021-12-26,-6.8,-10.8,-1.9,0.0,0.0,8.6,24.5,1015.1,396.0,113.0
2021-12-27,-3.9,-8.3,-0.9,0.0,0.0,14.0,27.0,1008.7,6.0,111.0
2021-12-28,-0.5,-4.3,2.9,1.5,0.0,13.3,25.9,1000.5,0.0,120.0
2021-12-29,4.5,2.4,5.9,0.1,0.0,7.2,22.7,1004.5,0.0,213.0
2021-12-30,9.3,4.6,12.9,2.8,0.0,13.3,39.2,1011.7,0.0,225.0
2021-12-31,13.0,11.8,14.2,5.6,0.0,19.4,49.7,1014.6,0.0,250.0
2022-01-01,12.0,9.9,12.7,0.0,0.0,14.4,36.0,1021.7,0.0,251.0
2022-01-02,9.9,7.9,11.7,3.8,0.0,13.7,39.6,1012.7,0.0,209.0
2022-01-03,8.9,6.2,10.8,0.7,0.0,17.6,64.4,1006.4,42.0,234.0
2022-01-04,6.4,4.1,7.2,1.7,0.0,10.8,32.8,996.7,0.0,219.0
2022-01-05,3.8,2.5,5.1,1.0,0.0,16.6,46.4,998.3,108.0,238.0
2022-01-06,1.2,-1.4,3.9,0.0,0.0,16.9,50.8,1014.3,408.0,277.0
2022-01-07,0.7,-1.5,2.9,1.4,0.0,13.0,36.0,1014.1,18.0,197.0
2022-01-08,1.3,-0.6,3.3,0.0,10.0,10.1,29.2,1008.6,120.0,199.0
2022-01-09,1.5,-0.9,4.3,0.1,0.0,13.0,33.8,999.7,0.0,152.0
2022-01-10,3.1,-2.4,5.1,0.1,0.0,8.6,21.2,1020.6,0.0,289.0
2022-01-11,-2.3,-3.4,-0.1,0.0,0.0,9.0,25.2,1035.9,132.0,158.0
2022-01-12,0.9,-2.4,3.7,0.3,0.0,10.1,27.7,1036.7,0.0,239.0
2022-01-13,4.3,3.5,5.2,0.0,0.0,18.4,39.6,1034.3,0.0,264.0
2022-01-14,5.3,2.4,6.8,0.3,0.0,19.4,44.3,1029.5,0.0,279.0
2022-01-15,1.9,0.6,3.3,0.0,0.0,8.6,22.7,1029.2,6.0,279.0
2022-01-16,2.1,-1.0,5.5,0.5,0.0,13.0,45.7,1020.6,0.0,216.0
2022-01-17,4.1,0.4,6.2,4.9,0.0,25.9,72.4,1022.1,66.0,289.0
2022-01-18,3.0,-0.8,5.5,0.0,0.0,11.2,29.9,1034.8,6.0,275.0
2022-01-19,4.0,2.4,5.2,0.7,0.0,15.5,58.0,1022.4,138.0,238.0
2022-01-20,1.1,-2.4,4.0,0.5,10.0,27.4,79.9,1015.5,120.0,290.0
2022-01-21,0.2,-2.9,3.4,2.2,40.0,20.5,42.5,1024.0,432.0,283.0
2022-01-22,3.0,1.3,4.4,0.6,0.0,12.2,36.4,1027.3,48.0,301.0
2022-01-23,5.4,4.4,6.7,0.8,0.0,11.5,24.8,1032.5,0.0,298.0
2022-01-24,5.3,4.2,6.6,0.2,0.0,9.7,25.6,1034.4,0.0,295.0
2022-01-25,4.0,3.0,4.6,1.4,0.0,13.7,27.0,1031.6,6.0,284.0
2022-01-26,2.9,1.8,4.0,0.3,0.0,16.9,39.6,1027.4,0.0,265.0
2022-01-27,4.4,3.0,6.3,0.8,0.0,22.7,66.2,1016.0,0.0,248.0
2022-01-28,4.9,3.3,6.5,1.2,0.0,28.1,66.6,1023.1,294.0,294.0
2022-01-29,5.8,2.7,9.6,5.7,0.0,24.5,93.6,1015.2,0.0,240.0
2022-01-30,5.8,4.1,6.9,0.0,0.0,38.2,89.6,1013.2,0.0,289.0
2022-01-31,2.9,-0.1,4.7,0.4,0.0,10.8,42.5,1007.8,0.0,261.0
2022-02-01,3.4,1.3,6.5,4.4,0.0,23.0,69.8,1005.9,0.0,262.0
2022-02-02,4.9,1.5,6.7,0.1,0.0,29.9,80.6,1008.6,90.0,295.0
2022-02-03,4.5,1.4,6.8,4.1,0.0,13.3,42.1,1015.8,0.0,214.0
2022-02-04,6.6,3.2,8.2,0.8,0.0,27.4,85.3,1007.9,0.0,202.0
2022-02-05,4.5,1.3,6.4,3.5,0.0,27.4,51.1,1013.5,114.0,242.0
2022-02-06,5.4,4.0,7.7,8.0,0.0,31.7,65.2,1000.0,0.0,215.0
2022-02-07,3.9,2.1,6.8,0.2,0.0,32.8,66.6,1010.3,108.0,273.0
2022-02-08,6.2,2.7,9.2,1.4,0.0,24.5,49.7,1022.0,0.0,234.0
2022-02-09,9.0,8.4,10.0,0.0,0.0,23.4,45.7,1022.8,0.0,228.0
2022-02-10,7.5,3.1,10.5,0.8,0.0,18.0,50.8,1018.5,6.0,224.0
2022-02-11,3.8,0.2,6.1,0.1,0.0,17.3,43.6,1022.9,132.0,243.0
2022-02-12,1.1,-2.7,5.4,0.0,0.0,16.2,41.8,1031.1,486.0,196.0
2022-02-13,3.5,-0.8,8.0,0.0,0.0,17.6,45.7,1017.1,492.0,177.0
2022-02-14,7.9,2.9,13.8,0.0,0.0,20.5,52.2,1006.7,426.0,177.0
2022-02-15,7.4,5.0,10.6,1.0,0.0,15.5,37.1,1009.3,126.0,208.0
2022-02-16,7.5,4.7,12.9,8.6,0.0,22.0,70.9,997.6,0.0,206.0
2022-02-17,8.1,5.0,13.0,1.2,0.0,37.8,93.2,992.3,84.0,266.0
2022-02-18,6.8,4.0,10.9,3.5,0.0,22.7,100.4,1000.3,72.0,226.0
2022-02-19,6.1,3.5,8.3,3.2,0.0,31.7,97.2,1005.1,60.0,247.0
2022-02-20,5.5,2.2,9.0,6.5,0.0,19.1,53.3,1003.7,18.0,224.0
2022-02-21,5.7,3.2,10.5,3.4,0.0,26.6,77.8,994.2,24.0,246.0
2022-02-22,5.8,4.1,8.2,1.7,0.0,22.7,55.1,1010.3,210.0,263.0
2022-02-23,6.5,2.4,10.3,0.0,0.0,20.9,58.3,1020.1,324.0,261.0
2022-02-24,5.9,1.2,10.3,0.3,0.0,15.5,65.9,1012.2,54.0,192.0
2022-02-25,4.4,2.1,7.5,2.2,0.0,19.8,50.8,1016.8,180.0,245.0
2022-02-26,4.1,-0.2,6.7,0.0,0.0,13.7,32.0,1031.9,6.0,336.0
2022-02-27,0.5,-1.9,4.4,0.0,0.0,8.6,20.5,1038.1,246.0,82.0
2022-02-28,1.7,-0.9,6.0,0.0,0.0,9.4,25.6,1037.0,420.0,114.0
2022-03-01,2.1,-2.5,7.8,0.0,0.0,10.4,26.3,1033.2,576.0,145.0
2022-03-02,2.1,-3.0,9.0,0.0,0.0,4.7,15.5,1026.4,462.0,81.0
2022-03-03,-0.4,-3.6,2.3,0.0,0.0,9.0,24.1,1022.4,90.0,357.0
2022-03-04,1.8,-0.6,4.4,0.0,0.0,9.7,26.3,1024.6,6.0,35.0
2022-03-05,0.8,-2.3,6.0,0.0,0.0,7.6,24.1,1025.6,420.0,53.0
2022-03-06,0.9,-0.4,2.2,0.0,0.0,10.4,25.6,1026.0,0.0,6.0
2022-03-07,3.2,-2.5,9.0,0.0,0.0,12.6,34.6,1026.2,618.0,339.0
2022-03-08,3.8,-2.8,11.2,0.0,0.0,3.6,13.7,1026.4,624.0,350.0
2022-03-09,5.0,-2.5,12.1,0.0,0.0,5.4,21.6,1026.9,624.0,56.0
2022-03-10,4.1,-0.6,9.3,0.0,0.0,14.0,37.1,1031.3,588.0,107.0
2022-03-11,3.0,-2.2,8.6,0.0,0.0,20.5,45.7,1029.7,636.0,117.0
2022-03-12,4.8,-2.1,12.0,0.0,0.0,15.8,35.6,1026.0,636.0,121.0
2022-03-13,6.6,-1.2,13.3,0.0,0.0,15.5,35.6,1023.0,642.0,115.0
2022-03-14,7.6,1.8,13.7,1.3,0.0,13.0,31.0,1025.5,444.0,161.0
2022-03-15,8.5,2.5,12.6,0.0,0.0,7.2,18.7,1027.2,270.0,192.0
2022-03-16,6.5,3.1,11.3,0.0,0.0,11.2,25.6,1028.5,600.0,46.0
2022-03-17,7.7,4.0,11.9,0.0,0.0,12.2,32.0,1030.5,0.0,121.0
2022-03-18,8.6,5.5,13.3,0.0,0.0,13.7,31.7,1042.1,552.0,8.0
2022-03-19,6.3,1.0,10.9,0.0,0.0,18.7,46.4,1043.9,570.0,50.0
2022-03-20,6.6,0.4,12.7,0.0,0.0,19.1,50.0,1039.4,660.0,103.0
2022-03-21,7.6,0.9,14.1,0.0,0.0,13.3,40.3,1036.9,660.0,127.0
2022-03-22,8.8,1.0,17.5,0.0,0.0,8.3,26.6,1034.7,678.0,124.0
2022-03-23,9.9,0.7,19.6,0.0,0.0,7.6,27.0,1031.0,678.0,50.0
2022-03-24,8.6,0.7,16.5,0.0,0.0,5.8,15.5,1029.8,684.0,25.0
2022-03-25,10.0,1.7,17.3,0.0,0.0,7.6,28.4,1029.3,576.0,303.0
2022-03-26,9.4,5.0,13.9,0.0,0.0,15.5,39.2,1029.0,228.0,300.0
2022-03-27,9.7,1.6,16.4,0.0,0.0,6.5,25.9,1030.3,666.0,258.0
2022-03-28,10.8,5.3,17.2,0.0,0.0,15.1,39.6,1020.1,702.0,267.0
2022-03-29,8.0,3.6,12.9,0.0,0.0,17.6,41.4,1010.5,474.0,297.0
2022-03-30,5.3,1.4,9.2,0.0,0.0,10.8,36.0,1005.7,36.0,30.0
2022-03-31,3.8,-1.0,7.3,0.0,0.0,24.5,64.1,1004.7,330.0,81.0
2022-04-01,3.7,0.3,7.6,0.0,0.0,28.4,58.3,1006.7,270.0,49.0
2022-04-02,2.1,-2.2,6.5,0.0,0.0,22.7,50.4,1014.4,132.0,19.0
2022-04-03,2.8,-3.9,8.0,0.1,0.0,14.4,46.4,1018.0,222.0,293.0
2022-04-04,3.9,1.0,8.1,9.7,0.0,23.0,62.6,1006.2,72.0,232.0
2022-04-05,7.0,4.8,9.1,3.4,0.0,18.0,52.6,1001.2,102.0,266.0
2022-04-06,10.5,8.8,12.5,0.1,0.0,16.9,47.5,999.4,0.0,235.0
2022-04-07,10.2,6.2,14.5,8.5,0.0,21.6,69.5,987.2,174.0,215.0
2022-04-08,7.0,2.8,9.4,0.8,0.0,21.6,67.7,993.6,126.0,260.0
2022-04-09,5.7,2.6,10.2,0.4,0.0,20.5,67.0,1004.0,360.0,271.0
2022-04-10,5.1,2.6,8.9,0.9,0.0,18.7,49.3,1015.6,204.0,274.0
2022-04-11,7.1,1.9,12.7,0.0,0.0,11.9,36.0,1019.6,582.0,275.0
2022-04-12,9.9,1.3,16.5,0.0,0.0,11.5,31.3,1018.8,714.0,110.0
2022-04-13,14.2,6.1,21.7,0.0,0.0,10.8,26.6,1017.7,528.0,130.0
2022-04-14,12.5,8.1,16.8,4.2,0.0,9.4,28.4,1019.4,156.0,307.0
2022-04-15,7.9,2.8,10.8,0.4,0.0,19.4,40.0,1025.0,0.0,310.0
2022-04-16,6.6,1.7,12.7,0.0,0.0,16.2,39.2,1034.1,600.0,26.0
2022-04-17,8.4,0.7,15.1,0.0,0.0,10.1,28.8,1029.8,768.0,1.0
2022-04-18,9.2,2.4,15.5,0.0,0.0,10.4,30.6,1020.5,750.0,32.0
2022-04-19,8.7,3.1,13.5,0.0,0.0,16.6,42.8,1016.0,552.0,28.0
2022-04-20,9.5,5.6,14.2,0.2,0.0,14.4,40.0,1016.2,138.0,4.0
2022-04-21,9.5,6.9,12.0,0.1,0.0,10.1,26.3,1014.0,6.0,36.0
2022-04-22,9.5,4.7,13.7,0.0,0.0,14.8,40.7,1011.2,36.0,57.0
2022-04-23,11.5,4.4,17.6,0.0,0.0,16.9,37.4,1010.3,672.0,72.0
2022-04-24,11.1,4.8,17.2,0.3,0.0,18.7,41.8,1005.5,462.0,50.0
2022-04-25,8.8,5.1,13.7,0.0,0.0,14.4,33.5,1011.7,366.0,20.0
2022-04-26,11.5,3.7,17.4,0.0,0.0,8.3,27.7,1017.2,630.0,51.0
2022-04-27,12.1,6.2,17.9,0.0,0.0,11.2,35.6,1023.8,570.0,353.0
2022-04-28,11.5,4.9,17.6,0.0,0.0,8.6,40.0,1028.4,570.0,335.0
2022-04-29,12.9,5.3,19.2,0.0,0.0,5.0,23.4,1027.6,690.0,55.0
2022-04-30,13.1,7.2,19.8,0.0,0.0,7.2,25.2,1023.1,306.0,43.0
2022-05-01,11.7,6.2,15.4,0.0,0.0,11.5,24.8,1022.5,270.0,10.0
2022-05-02,13.4,6.6,19.5,0.0,0.0,7.6,29.2,1019.3,744.0,359.0
2022-05-03,13.0,7.7,18.4,0.0,0.0,9.0,28.8,1017.2,498.0,343.0
2022-05-04,14.2,6.5,19.4,0.6,0.0,5.4,17.3,1017.8,150.0,62.0
2022-05-05,14.3,9.4,18.9,0.0,0.0,11.2,27.4,1020.3,366.0,349.0
2022-05-06,14.4,6.5,20.0,0.0,0.0,5.8,22.0,1024.3,552.0,324.0
2022-05-07,17.0,10.2,22.7,1.0,0.0,10.8,37.4,1022.2,504.0,257.0
2022-05-08,14.9,8.5,19.7,0.0,0.0,12.6,32.8,1025.7,702.0,346.0
2022-05-09,14.6,6.4,21.3,0.0,0.0,9.7,25.6,1027.6,852.0,73.0
2022-05-10,19.7,10.0,26.9,0.0,0.0,10.4,33.8,1018.7,672.0,166.0
2022-05-11,21.7,15.7,28.9,3.3,0.0,14.4,58.7,1010.4,294.0,217.0
2022-05-12,16.6,13.2,20.4,0.0,0.0,17.3,55.8,1014.7,444.0,268.0
2022-05-13,15.2,9.6,19.1,0.0,0.0,14.4,45.0,1017.2,354.0,252.0
2022-05-14,15.7,10.9,20.7,0.0,0.0,16.6,41.4,1019.3,348.0,276.0
2022-05-15,15.4,7.9,22.1,0.0,0.0,7.6,22.0,1021.7,858.0,343.0
2022-05-16,18.6,9.9,26.0,5.8,0.0,13.7,29.2,1018.6,738.0,91.0
2022-05-17,17.3,12.9,22.0,0.6,0.0,7.9,24.8,1020.4,198.0,320.0
2022-05-18,18.5,11.1,24.6,0.0,0.0,14.0,31.3,1025.1,810.0,122.0
2022-05-19,22.3,14.5,28.7,0.0,0.0,11.2,28.8,1020.2,768.0,170.0
2022-05-20,20.5,16.7,25.9,9.7,0.0,13.0,60.8,1016.5,492.0,281.0
2022-05-21,15.6,11.9,19.1,1.7,0.0,26.3,62.6,1015.9,402.0,275.0
2022-05-22,14.6,10.2,19.5,0.0,0.0,12.2,27.0,1016.2,426.0,296.0
2022-05-23,17.7,9.9,23.0,1.8,0.0,15.5,38.9,1008.6,696.0,118.0
2022-05-24,17.6,11.8,23.0,0.1,0.0,13.0,46.8,1005.5,240.0,233.0
2022-05-25,16.1,9.6,20.9,0.0,0.0,9.7,36.0,1014.2,462.0,242.0
2022-05-26,17.2,13.9,21.3,1.5,0.0,19.1,53.3,1016.5,228.0,256.0
2022-05-27,14.0,8.5,18.5,2.3,0.0,23.4,61.9,1014.4,384.0,281.0
2022-05-28,11.4,8.6,16.3,0.2,0.0,24.8,64.1,1013.3,234.0,280.0
2022-05-29,12.0,9.6,15.2,0.3,0.0,10.4,29.2,1011.7,96.0,253.0
2022-05-30,12.2,7.9,17.5,0.0,0.0,12.2,37.1,1012.6,162.0,282.0
2022-05-31,14.9,7.9,21.0,2.1,0.0,6.8,26.3,1014.7,636.0,209.0
2022-06-01,15.2,11.9,20.1,3.6,0.0,11.9,45.4,1013.6,468.0,260.0
2022-06-02,14.6,10.0,19.7,0.0,0.0,12.6,38.5,1020.3,492.0,276.0
2022-06-03,18.6,7.9,25.9,0.0,0.0,7.9,28.1,1020.4,846.0,105.0
2022-06-04,19.0,12.2,24.6,0.0,0.0,13.7,29.5,1019.8,300.0,34.0
2022-06-05,20.7,10.1,28.4,4.5,0.0,11.5,33.5,1017.9,822.0,84.0
2022-06-06,20.1,14.7,25.9,1.7,0.0,9.4,50.0,1014.0,324.0,231.0
2022-06-07,19.2,13.1,24.9,0.0,0.0,8.3,29.5,1012.7,444.0,225.0
2022-06-08,20.6,14.2,26.4,0.0,0.0,7.2,29.5,1008.6,330.0,197.0
2022-06-09,18.6,15.7,21.6,0.2,0.0,10.8,27.4,1011.8,126.0,282.0
2022-06-10,19.8,12.8,25.9,0.0,0.0,13.3,38.5,1021.4,846.0,299.0
2022-06-11,22.4,16.5,27.4,0.7,0.0,10.4,37.1,1021.3,228.0,244.0
2022-06-12,21.0,15.3,27.0,0.0,0.0,10.4,34.6,1019.4,468.0,340.0
2022-06-13,16.9,12.2,21.8,0.0,0.0,18.4,54.4,1018.4,504.0,311.0
2022-06-14,15.2,10.5,20.8,0.0,0.0,14.0,48.6,1022.0,474.0,300.0
2022-06-15,18.7,8.7,26.3,0.0,0.0,7.2,23.4,1019.5,816.0,73.0
2022-06-16,19.2,13.0,25.1,0.0,0.0,14.4,37.1,1019.0,696.0,4.0
2022-06-17,20.8,13.2,26.7,0.0,0.0,9.4,30.2,1023.0,672.0,307.0
2022-06-18,26.9,17.7,34.6,0.0,0.0,13.0,38.5,1015.4,822.0,231.0
2022-06-19,25.1,14.7,37.1,2.9,0.0,18.7,51.1,1008.5,606.0,76.0
2022-06-20,14.5,11.5,18.2,6.8,0.0,11.9,42.5,1012.0,150.0,349.0
2022-06-21,18.1,10.7,25.0,0.0,0.0,13.7,34.9,1013.7,762.0,288.0
2022-06-22,21.3,11.7,28.3,0.0,0.0,7.9,26.6,1012.7,924.0,311.0
2022-06-23,23.6,14.0,30.5,0.0,0.0,10.8,30.6,1014.1,924.0,59.0
2022-06-24,25.4,18.5,33.3,0.0,0.0,13.3,41.4,1009.4,666.0,132.0
2022-06-25,23.9,19.0,30.3,0.0,0.0,6.5,23.4,1011.4,354.0,96.0
2022-06-26,26.3,18.5,32.6,0.0,0.0,7.2,26.6,1014.1,624.0,138.0
